Nasdaq_100_Vol.,Nasdaq_100_Price_MA_50,Nasdaq_100_Price_EMA_12,Nasdaq_100_Price_Volatility_30,Nasdaq_100_Price_Lag_7,Nasdaq_100_Price_Lag_30,Nasdaq_100_Price_BB_Upper,Nasdaq_100_Price_BB_Lower,Nasdaq_100_Price_RSI_14,Nasdaq_100_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
166350000.0,14934.0602,16167.431332522036,0.018490975281690403,16501.77,14571.25,17068.77946611855,14681.128533881454,56.72910366695045,2.6309579990561494,3.976,72.76,4.389,48599.7,963.7,3979.54,4696.56,175.64,336.29,333.2,22.819,146.41,294.0,444588.0,614.24,171.04,330.45,1802.2
210020000.0,14988.4338,16139.561896749414,0.018683792102314016,16320.08,14694.35,16936.292892072346,14968.403107927657,53.26573368741214,1.3600883096824168,3.869,71.12,4.3425,48902.0,924.4,4016.59,4649.23,172.99,312.84,327.29,22.529,143.47,290.75,443000.0,604.92,170.42,334.2,1788.7
212520000.0,15034.599000000002,16060.804681864889,0.019033780409580852,16429.1,14501.11,16843.727148970156,15139.08685102984,50.28649007369364,-4.00553326130102,3.834,68.23,4.29,46895.2,922.6,3938.8,4568.02,169.75,299.98,319.91,22.291,141.61,277.19,437445.0,593.74,167.08,325.45,1794.6
352787999.99999994,15073.871599999999,16020.905500039522,0.01744959773157386,16491.01,15139.74,16764.364503195247,15293.811496804752,54.25852743308084,-4.243847781177424,3.69,70.86,4.2925,46172.2,932.9,3878.29,4620.64,171.14,310.86,323.8,22.533,141.73,278.01,443304.0,586.73,170.02,333.79,1804.9
267110000.0,15110.4462,15996.756961571904,0.01736107549376794,16488.66,15019.68,16755.153030987443,15328.257969012555,52.10068275385913,-2.7949617894029943,3.766,72.38,4.3025,47628.2,927.1,3956.62,4668.67,172.26,308.97,324.9,22.485,144.45,283.87,454550.0,591.06,168.87,334.9,1798.2
249170000.0,15151.364200000002,16041.808198253148,0.017869289530779552,16567.5,14930.05,16754.10522976069,15408.70277023931,59.361734439293905,-0.849163983419654,3.802,70.87,4.1805,48871.5,894.1,4019.24,4709.84,179.3,325.33,334.65,21.545,146.44,304.59,443702.0,605.04,173.31,341.66,1764.5
238210000.0,15189.5424,16022.283860060354,0.017338680731735192,16308.21,14454.61,16754.06858040497,15409.719419595029,43.07026041369879,-3.493479174410774,3.747,70.73,4.255,48366.5,911.0,3861.55,4634.09,174.33,319.5,328.34,21.924,143.91,283.37,446104.0,597.99,169.09,333.74,1772.3
224940000.0,15226.4372,16031.555573897222,0.016097644811500066,16180.14,14003.11,16756.62613074604,15431.004869253959,41.869152353023296,-2.4629654562590364,3.794,71.29,4.2815,46703.6,924.9,3781.94,4669.15,175.74,322.14,339.4,22.328,145.83,281.61,437730.0,604.56,169.57,334.49,1788.3
206170000.0,15269.293599999999,16077.774716374573,0.01616298831548323,15986.28,14172.76,16760.136143964675,15499.249856035325,50.22489322296556,-1.4215783914290014,3.925,71.67,4.285,47137.2,935.1,3903.48,4712.02,179.45,339.01,342.54,22.195,148.0,301.98,435000.0,611.66,172.21,329.75,1784.8
189740000.0,15312.791600000002,16088.820144624638,0.016386904720095553,15627.64,14149.12,16735.011956148817,15580.112043851186,44.85986120356445,-0.9727615722387672,3.814,70.94,4.332,47596.6,938.6,4107.69,4667.45,174.56,334.6,333.1,22.013,147.64,304.9,428402.0,611.0,174.17,329.82,1776.7
208050000.0,15370.4898,16135.82319929777,0.016037002358871167,15801.46,14509.58,16744.621762424133,15633.400237575866,48.33439583728186,1.3238451583237332,3.815,72.36,4.3925,50473.9,957.0,4435.74,4701.21,175.08,356.32,334.97,22.432,148.19,318.26,427405.0,628.08,176.16,330.56,1785.5
261970000.0,15416.8122,16165.028860944269,0.016023498118465106,15863.94,14438.4,16738.96455193178,15694.446448068225,47.25430215478324,2.122945425702527,3.708,72.05,4.339,50595.2,951.0,4307.08,4686.75,171.18,350.58,334.92,22.523,147.27,324.27,429830.0,625.58,176.16,322.81,1784.7
244530000.0,15450.3006,16115.972113106689,0.016490525795570043,16289.59,14846.46,16741.69474090941,15648.359259090588,39.29425872826468,1.3982917446268228,3.657,69.49,4.3375,50562.1,937.4,4353.31,4591.67,165.32,336.34,326.19,22.263,143.15,300.37,426200.0,612.69,171.37,317.87,1779.5
287690000.0,15472.468599999998,16053.828711090277,0.016462319466749125,15914.9,15047.84,16722.623189689733,15588.457810310265,40.81053835506219,-0.5658970753335324,4.132,66.26,4.266,53631.5,927.1,4219.3,4538.43,161.84,338.32,323.01,22.481,142.0,306.93,418676.0,602.13,169.49,306.84,1783.9
252100000.0,15499.8674,16044.125832461003,0.015334641429119155,16082.55,15611.59,16705.164500932955,15572.984499067044,47.21042180991157,0.7994230941367642,4.056,66.5,4.2995,56496.0,934.0,4512.9,4577.1,163.76,361.53,329.49,22.316,142.97,321.26,420566.0,616.47,171.87,310.39,1762.7
253550000.0,15532.05,16018.52493515931,0.015328038946560938,16331.98,15495.62,16671.79966377139,15551.211336228615,48.36190246257844,-2.5284245950941697,4.258,65.57,4.247,57210.3,936.6,4583.28,4513.04,164.77,365.0,330.08,22.339,141.05,314.35,415660.0,617.77,172.19,310.6,1784.3
352787999.99999994,15569.691599999998,16036.58571436557,0.014849851526700718,16149.57,15905.1,16625.170810097112,15562.331189902889,57.909347807143135,1.388761475095679,4.567,66.18,4.2805,56882.9,929.2,4628.9,4567.0,165.3,381.59,330.59,22.815,141.9,326.76,416876.0,641.9,175.35,324.46,1776.5
222800000.0,15603.5636,16092.378681386253,0.015096743171211935,16394.34,15844.12,16608.06480138378,15570.495198616216,59.049977896604574,1.9691529017475506,4.854,69.95,4.3415,57794.8,966.4,4443.22,4655.27,160.24,379.0,336.63,22.852,145.53,333.76,425260.0,663.84,178.08,338.03,1785.2
173020000.0,15629.7806,16134.752730403752,0.014816124013685553,16325.66,15614.43,16566.023505940495,15592.567494059502,57.70064280277903,0.21938552459652705,5.068,78.39,4.4645,57171.7,977.4,4273.54,4701.46,161.94,372.0,337.91,23.496,146.12,326.74,433333.0,658.29,179.02,341.06,1784.3
213560000.0,15660.9744,16161.209233418558,0.01483876330678954,15846.16,15592.19,16565.801910084225,15592.640089915778,50.294628575359894,0.97309092440232,4.967,78.5,4.4235,57573.2,966.1,4340.23,4690.7,161.41,369.68,337.68,23.435,145.78,317.46,434921.0,654.06,179.0,337.25,1783.8
240380000.0,15697.169,16195.020120584933,0.014741939631070186,15712.04,15765.36,16592.614228011313,15585.91177198869,58.940313509449,-0.08149153915315566,4.789,76.75,4.3975,56308.8,1016.7,4086.95,4682.95,161.02,385.62,339.83,24.297,146.3,319.56,430100.0,659.2,178.63,341.01,1806.3
230310000.0,15734.7488,16253.223178956483,0.014860868396845616,15990.76,15771.77,16663.441370472974,15573.790629527022,59.3258922294049,1.5171209004720243,5.065,76.1,4.4,58083.4,1037.6,4295.43,4697.96,160.55,379.02,343.11,24.781,148.93,329.85,423374.0,678.8,183.83,345.3,1851.6
225120000.0,15774.386,16288.568843732408,0.013749345487239254,15877.72,16279.73,16677.457093705067,15645.307906294936,53.05367132230705,4.018702322834056,4.902,79.01,4.305,56955.3,1057.5,4001.87,4706.64,157.87,365.46,341.27,24.9,149.84,316.75,422702.0,682.02,184.8,338.69,1861.4
184410000.0,15797.7526,16291.569021619729,0.013663138823090858,16135.92,16501.77,16677.51728446147,15695.908715538528,53.215323195767525,3.793460301781293,4.816,78.36,4.268,60367.8,1070.1,4290.88,4688.67,153.49,363.0,339.12,25.167,148.05,292.61,426198.0,691.69,177.45,340.77,1870.2
181240000.0,15823.554399999999,16294.36917213977,0.013512654929022818,16399.24,16320.08,16678.10092440317,15739.908075596832,48.09671916423984,1.9949645920519066,5.177,80.76,4.3545,60089.1,1075.6,4208.16,4700.9,151.0,351.58,339.51,24.944,147.88,302.03,427702.0,687.4,177.03,342.96,1854.1
164950000.0,15848.7356,16278.175453349035,0.013519539180168202,16367.81,16429.1,16671.59288331544,15736.36811668456,46.997145584011776,1.9611757859440804,5.017,80.88,4.4005,63597.9,1097.8,4562.98,4682.81,150.0,337.8,336.07,25.105,148.45,300.25,429302.0,679.33,177.28,347.56,1866.6
154830000.0,15883.641200000002,16266.131537449182,0.013498389164286827,16306.72,16491.01,16665.68587294279,15770.774127057211,59.798886395744994,0.39644470225435047,4.791,80.79,4.447,64134.5,1090.1,4667.31,4682.85,149.99,344.47,336.72,25.346,148.68,303.9,431575.0,682.61,176.26,340.89,1868.5
148568000.0,15924.2284,16230.183608610847,0.01361668575106696,16380.98,16488.66,16666.923684875834,15764.528315124167,58.71562627498973,-2.2365060819891758,5.149,81.59,4.398,64806.7,1095.5,4720.87,4649.27,147.87,354.5,332.43,25.301,145.77,303.9,429202.0,657.58,173.62,327.74,1863.9
192320000.0,15960.4846,16192.55074574764,0.013579522486944494,16573.34,16567.5,16657.34219185979,15739.468808140207,49.83846168211499,-2.335315475925004,4.88,81.34,4.323,64932.6,1077.9,4634.03,4646.71,147.92,355.98,330.8,24.772,145.89,294.59,430602.0,646.91,174.1,327.64,1848.3
202590000.0,16001.900800000001,16196.762938709542,0.013587361440360705,16482.97,16308.21,16660.362403798816,15743.484596201182,59.903342497467804,-0.5322345634192427,4.979,84.15,4.3725,66904.4,1062.4,4731.83,4685.25,150.81,341.17,335.95,24.318,148.92,306.57,431680.0,655.99,178.81,335.37,1830.8
194100000.0,16038.4298,16218.188640446537,0.01356806308586414,16308.07,16180.14,16653.014729956438,15745.001270043567,56.31003058682559,-0.2744036071101852,5.427,81.93,4.3945,67527.9,1061.1,4808.38,4701.7,150.44,387.65,336.99,24.542,149.03,308.04,435200.0,651.45,174.45,338.62,1828.0
223010000.0,16076.8494,16239.910388070146,0.013365174732644695,16309.77,15986.28,16656.92607941786,15744.461920582136,48.51896438975082,-1.2909890221283193,5.516,81.27,4.3355,60974.3,1036.9,4475.0,4697.53,151.28,407.36,336.06,24.157,148.85,297.52,434000.0,645.72,175.95,341.13,1816.8
226440000.0,16106.845,16256.268789905507,0.012628564475540354,16189.11,15627.64,16654.082211345307,15797.313788654694,49.187503295941674,-0.829522834780394,5.716,78.81,4.309,61412.6,1030.3,4535.11,4680.06,150.96,409.97,336.44,23.911,148.27,298.01,433102.0,668.4,173.85,335.85,1793.5
177490000.0,16128.7782,16239.073591458506,0.012743070610484594,16199.89,15801.46,16604.233018106544,15890.40898189346,44.474946186752426,-1.003000355038941,5.67,80.86,4.309,62918.5,1023.3,4602.21,4660.57,151.49,404.62,334.0,23.231,146.6,265.98,435020.0,688.29,169.2,331.62,1763.9
175570000.0,16135.996200000001,16198.06073123412,0.012896372452003885,16032.47,15863.94,16606.166553394643,15886.648446605357,36.955785897214824,-2.067962944909707,5.542,83.91,4.3515,63221.7,1040.3,4586.06,4630.65,150.02,390.67,333.13,23.507,145.43,264.01,434245.0,677.72,165.64,328.08,1789.4
177720000.0,16144.189400000001,16153.017541813486,0.011901831495324316,15985.57,16289.59,16601.76312620113,15893.807873798865,26.81377721012882,-1.753215587515311,5.186,84.05,4.379,60915.3,1068.1,4320.85,4613.67,148.96,402.86,329.37,24.073,143.5,258.27,430944.0,681.17,165.91,329.98,1795.8
210860000.0,16143.0968,16106.471766149873,0.011151663620007697,16219.93,15914.9,16627.266166234145,15839.759833765858,27.492384775244048,-2.156928226055854,5.426,83.57,4.359,62242.8,1021.7,4413.7,4605.38,149.8,371.33,331.62,23.949,148.05,255.67,432902.0,690.31,168.62,323.57,1783.9
186650000.0,16141.7776,16055.962263665278,0.010995939849477882,16336.03,16082.55,16637.028669389274,15767.889330610726,29.657809273007828,-1.586218467896705,5.782,82.81,4.4275,60582.5,1025.3,4284.9,4596.42,152.57,359.01,324.35,24.12,145.85,249.41,436250.0,674.05,172.33,316.92,1802.6
197760000.0,16141.4568,15985.566530793698,0.010732557241007601,16359.38,16331.98,16667.658597266713,15660.31740273329,25.975982060841773,-2.4220593948167,6.202,82.66,4.3895,58438.1,1019.3,3921.93,4551.68,148.85,345.95,323.17,24.191,146.22,244.51,433050.0,662.92,169.62,312.22,1798.8
196060000.0,16140.8028,15920.016295286976,0.010578123046607648,16346.24,16149.57,16692.70760068998,15560.545399310016,27.494280812124614,-4.0717808276607865,5.882,84.65,4.486,60310.8,1032.9,4129.51,4574.79,149.32,339.48,310.11,24.088,139.31,247.17,437890.0,668.52,168.8,315.81,1793.4
172550000.0,16135.7794,15857.581480627441,0.010120021068656634,16144.5,16394.34,16698.008781830027,15468.565218169972,26.080010046605082,-5.030842866963392,5.898,83.76,4.528,63067.0,1063.8,4219.92,4566.48,148.64,341.62,308.13,24.592,137.45,231.66,436401.0,671.66,166.02,328.69,1806.8
174010000.0,16127.445399999999,15780.272022069374,0.010229689469308897,15972.49,16325.66,16673.022179501735,15371.724820498268,26.231912534560905,-6.139046834293227,5.28,83.76,4.498,60690.3,1052.1,3970.94,4544.9,148.69,303.23,309.16,24.449,137.57,227.26,435722.0,664.78,166.78,324.61,1796.3
155340000.0,16111.6426,15735.551710981777,0.009006067373825621,15905.28,15846.16,16626.96205840896,15318.44694159104,33.605484451026015,-5.2406547316079966,5.115,82.5,4.5585,62210.2,1049.7,4054.16,4549.78,149.48,298.0,310.76,24.17,141.89,226.92,431680.0,653.16,171.75,341.88,1781.9
148568000.0,16089.381399999998,15682.191447753812,0.008955112095960694,15850.47,15712.04,16610.313768947395,15243.159231052605,19.864990283940898,-4.681408529220487,5.17,83.87,4.7345,65979.1,1052.3,4159.89,4536.19,149.26,288.6,307.41,24.445,141.77,221.03,432495.0,625.14,170.75,340.78,1784.9
148568000.0,16071.1942,15640.426609637841,0.0082687297966773,15778.16,15990.76,16577.441774828603,15186.126225171398,13.997681060175651,-3.5171097305429555,5.088,82.96,4.703,64278.5,1047.1,3876.78,4519.63,148.76,288.09,308.23,23.883,143.24,222.9,428105.0,639.0,172.21,339.99,1770.5
157540000.0,16048.63,15588.190208155098,0.008270150985425342,15598.39,15877.72,16563.176452301046,15111.569547698948,11.412635339579339,-3.799933103975539,4.989,82.44,4.7255,62056.3,1037.9,3747.6,4486.48,146.55,290.04,307.29,23.264,142.78,222.22,426189.0,637.97,172.34,335.34,1765.7
201850000.0,16021.7482,15520.302483823545,0.007732628977603038,15559.49,16135.92,16551.41596651016,15018.033033489839,10.349912059138617,-4.4386696419727585,5.41,82.28,4.7295,61672.5,1058.9,3866.9,4471.37,144.84,281.01,304.21,23.349,141.37,218.62,427701.0,628.29,170.45,324.76,1768.3
171550000.0,15993.023399999998,15448.320563235306,0.0069380294516816895,15514.19,16399.24,16558.936779254276,14912.507220745723,11.139815249726055,-4.599649135260386,5.687,81.31,4.6315,57345.8,1052.3,3790.41,4438.23,143.76,272.77,302.75,23.477,141.15,217.46,423648.0,633.8,164.99,328.53,1797.9
162400000.0,15957.1654,15344.671245814488,0.007497634981308253,15355.07,16367.81,16593.639186200027,14756.707813799969,10.359707468811052,-5.281250180307062,5.59,80.44,4.516,57380.1,1024.2,3607.28,4363.8,140.91,270.36,296.31,23.17,137.58,209.39,418402.0,629.76,164.21,324.54,1794.7
175530000.0,15924.243400000001,15239.66182338149,0.007537298736757352,15489.59,16306.72,16582.99080878883,14611.574191211175,10.058281873502025,-5.767412685120132,5.505,80.64,4.3255,56015.9,1011.7,3489.9,4350.64,141.51,268.57,292.88,22.514,136.45,206.71,419596.0,624.94,162.37,323.77,1759.3
148568000.0,15894.9152,15158.749235168953,0.007501453683452267,15388.71,16380.98,16512.848668422997,14519.486331577004,13.402745582856824,-5.159534593813797,5.345,80.52,4.3665,57477.3,1006.9,3545.06,4361.19,142.81,263.98,294.23,22.665,138.91,206.95,423000.0,627.04,162.31,325.45,1755.7
148568000.0,15871.604599999999,15106.749352835268,0.007226727330348064,15410.72,16573.34,16398.704326991894,14479.767673008106,19.85010234608724,-3.4797627102969853,5.565,79.35,4.2755,53914.7,1028.2,3559.42,4391.36,142.9,261.83,294.85,22.705,139.79,208.31,427765.0,632.66,164.43,330.05,1757.4
168650000.0,15856.9944,15074.500221629842,0.00739516475687578,15300.89,16482.97,16253.997218851184,14479.563781148814,26.37837182354683,-3.824891427081034,5.677,78.3,4.2435,53783.9,985.3,3586.0,4399.76,143.29,264.54,294.85,22.658,139.23,210.75,425431.0,631.85,165.12,329.22,1759.2
174390000.0,15836.3002,15027.154033686787,0.007339718993331497,15146.92,16308.07,16143.844147229289,14451.941852770711,24.8470656919484,-4.041664311043613,5.675,77.43,4.1475,55323.2,977.2,3575.41,4363.55,142.0,260.92,293.11,22.532,137.57,207.0,421900.0,639.1,163.1,333.64,1761.8
177490000.0,15812.504400000002,14972.845720811896,0.007330704053921412,15052.42,16309.77,16060.012339999406,14405.939660000591,24.1229961679214,-4.77959498323245,6.312,78.93,4.1925,51469.3,959.8,3517.26,4345.72,141.11,260.2,288.76,22.608,136.02,204.51,418539.0,634.81,161.05,332.96,1760.9
223380000.0,15776.155,14895.810994533142,0.007537126271390968,14774.6,16189.11,15991.430239274492,14331.205760725506,23.50169562738212,-5.416482309199,5.766,77.62,4.2385,49227.3,961.6,3382.9,4300.46,139.14,260.51,283.11,22.644,133.66,197.32,412540.0,603.35,159.49,326.23,1767.6
192230000.0,15753.6944,14879.820072297274,0.008863970626371181,14662.11,16199.89,15886.873670911404,14329.902329088598,31.15574089278769,-2.3440409007243646,5.619,75.88,4.1885,48146.0,973.6,3309.13,4357.05,142.65,258.41,289.1,22.536,136.54,207.42,414878.0,613.15,164.16,343.01,1758.4
203200000.0,15725.8358,14850.558522713078,0.008787865764467677,14713.73,16032.47,15786.11224312979,14321.809756870212,31.13270180552182,-2.410243668459955,5.867,75.03,4.089,43823.3,962.4,3000.59,4307.54,141.5,258.49,281.92,22.047,133.68,207.16,411379.0,610.34,164.25,339.39,1757.0
182140000.0,15694.254,14835.532596141835,0.008885086543811975,14820.75,15985.57,15708.250978172533,14315.121021827463,32.63301846444652,-0.14694137235526927,5.477,74.83,4.199,41536.8,947.0,2851.5,4359.46,142.83,260.44,284.0,21.485,134.35,205.17,417165.0,599.06,165.06,339.61,1722.9
241470000.0,15666.668599999999,14825.496812120015,0.008302057537536966,14897.13,16219.93,15626.242448244857,14318.210551755144,35.273579092861965,0.7378883393999836,5.841,75.29,4.2485,41022.3,961.3,2807.28,4352.63,141.91,259.19,283.52,22.467,135.83,206.99,416580.0,583.85,165.8,340.65,1737.5
154500000.0,15642.878400000001,14883.85576410155,0.010058073367922539,14766.75,16336.03,15570.177711006882,14343.339288993118,51.3906966691482,3.3376988703748056,5.706,75.45,4.291,42172.6,977.8,2926.24,4443.11,145.37,263.79,294.17,22.694,141.07,216.6,420791.0,592.64,170.29,353.58,1752.0
148568000.0,15622.958799999999,14952.444108085927,0.01022062626266405,14674.15,16359.38,15565.533178137674,14345.444821862322,56.562677523196385,3.4339017930941518,5.14,73.98,4.2845,42819.9,976.3,2928.57,4455.48,146.92,258.13,299.35,22.425,142.21,220.81,418101.0,592.39,171.28,352.96,1751.7
148568000.0,15612.367200000002,15008.465014534246,0.010220403414358838,14472.12,16346.24,15529.275707937644,14364.401292062352,64.66650069276068,2.815643013117297,4.976,73.3,4.231,44869.2,995.4,3152.92,4448.98,146.83,251.21,299.56,22.679,141.22,224.82,418390.0,593.26,170.8,345.96,1749.8
171160000.0,15601.656600000002,15034.318089221284,0.010126349652059509,14791.87,16144.5,15491.889199964413,14380.56780003559,63.715431460170876,2.774882760255304,4.805,72.23,4.252,43551.6,999.8,3077.78,4395.64,145.85,250.65,298.58,22.907,140.28,219.41,412081.0,590.65,169.0,343.21,1778.8
153290000.0,15582.396799999999,15033.310690879547,0.010102389210598224,14689.62,15972.49,15428.53084660812,14405.63115339188,57.96094058954161,2.409815900750645,4.805,70.56,4.126,40651.3,950.8,2761.52,4354.18,143.43,246.46,294.8,22.611,139.03,212.46,412802.0,573.14,167.18,357.48,1778.2
229840000.0,15565.086000000001,15030.059815359617,0.01009487312727004,14752.89,15905.28,15383.888690452113,14421.402309547891,55.088652010951925,3.7317269342708626,4.985,70.29,4.1135,42870.6,899.4,2976.05,4357.73,142.94,243.39,294.3,22.204,138.72,211.13,416000.0,575.43,167.79,355.7,1763.8
352787999.99999994,15549.037,15076.73830530429,0.01094513130180994,14770.3,15850.47,15419.65627528479,14404.289724715207,60.26267016642678,3.661470794429622,5.105,71.97,4.2445,47282.8,932.6,3398.65,4432.99,146.06,253.16,299.87,22.337,140.8,219.0,416400.0,589.35,173.13,364.72,1751.4
157640000.0,15531.3704,15144.303181411324,0.01117305866566334,15204.83,15778.16,15507.961303526246,14362.333696473755,67.19897884219807,5.624992341530954,5.335,72.61,4.28,47748.0,925.6,3569.43,4473.76,148.79,252.33,305.22,22.794,143.61,222.42,419120.0,586.5,174.41,373.06,1756.7
193250000.0,15514.0848,15199.568845809581,0.01098262874971719,15329.68,15598.39,15592.165141598558,14351.022858401444,69.76879439385999,5.0880878255040285,5.46,72.61,4.404,48130.6,932.9,3611.9,4480.7,149.03,251.94,304.82,23.801,144.43,223.41,419785.0,582.87,173.79,373.92,1794.8
171390000.0,15495.6084,15227.773638761953,0.011063731530980794,15316.58,15559.49,15636.195926938339,14379.071073061661,72.5854287556415,4.147512237395312,5.26,70.46,4.319,47077.5,941.1,3428.87,4443.05,148.12,248.16,299.79,23.885,142.54,222.42,416996.0,577.76,172.5,374.4368,1807.1
174430000.0,15476.6788,15259.577694337037,0.01107229507553132,15176.51,15514.19,15683.826786137226,14403.517213862775,68.38028773274603,1.5105068586758197,5.231,70.45,4.365,44949.5,960.2,3284.52,4468.73,149.55,247.67,296.99,23.796,142.33,221.52,420801.0,589.29,172.86,374.4368,1794.4
172650000.0,15454.027,15287.450356746724,0.010905331423865,15027.77,15355.07,15729.258721128339,14420.085278871662,72.73189480374056,0.7245421952708719,4.938,69.72,4.45,44842.8,959.6,3207.27,4458.58,148.97,245.42,295.71,23.9,140.88,224.78,417954.0,598.72,173.46,374.4368,1792.1
148568000.0,15435.5886,15329.54260955492,0.010880626152157787,15012.18,15489.59,15791.249813956125,14424.486186043872,73.64174633449957,1.5961134926987475,5.031,68.14,4.284,46385.6,977.5,3423.51,4493.28,154.07,251.62,297.25,24.177,143.54,221.77,420285.0,597.54,174.21,374.4368,1800.0
151550000.0,15421.8442,15374.359131161855,0.010824102409761107,15333.47,15388.71,15850.740730914798,14450.405269085199,74.27964626021227,2.9278141021881865,4.914,69.3,4.2325,46061.4,979.1,3495.1,4514.07,155.11,251.29,300.21,24.056,143.69,223.39,420719.0,606.05,176.28,374.4368,1793.5
148568000.0,15408.705999999998,15417.205418675418,0.010826416794646293,15515.91,15410.72,15896.273239644031,14502.743760355972,66.60538897742858,4.159565923620079,4.712,69.29,4.331,49999.0,1024.5,3936.29,4535.43,154.3,244.52,301.14,24.802,143.74,228.43,424201.0,590.53,173.9,374.4368,1833.7
148568000.0,15397.0088,15445.981508109968,0.01075239700707201,15503.53,15300.89,15884.675757268997,14627.554242731007,60.78597748289216,3.943930861473821,4.641,69.99,4.2995,49274.3,996.9,3786.19,4536.95,153.65,244.13,301.15,23.918,143.29,223.96,428640.0,588.55,173.16,374.4368,1811.5
157200000.0,15385.2424,15471.456660708434,0.010558720805773412,15382.9,15146.92,15904.753018025425,14689.446981974575,61.64100297546228,1.8136794867698036,4.615,68.59,4.274,48819.4,1002.4,3832.73,4524.09,152.51,244.7,301.83,24.221,145.22,224.41,430000.0,582.07,173.95,374.4368,1816.0
224250000.0,15376.2432,15488.541789830215,0.010484343820758793,15434.5,15052.42,15889.748475032287,14793.740524967707,67.56024982266743,0.42923682851989664,4.377,68.5,4.37,47130.4,1016.9,3430.74,4522.68,151.83,245.24,301.88,24.006,144.7,223.85,429900.0,569.19,173.54,374.4368,1818.1
148568000.0,15368.633600000001,15506.47228370249,0.009804821223381263,15440.75,14774.6,15868.362695296673,14900.34630470333,78.02905249257178,0.6550766180347223,4.305,69.21,4.371,46992.7,1004.9,3225.67,4528.79,153.12,243.64,303.59,24.006,144.59,226.88,429720.0,566.18,171.08,374.4368,1812.2
153360000.0,15352.893999999998,15495.161163132874,0.00993775666674691,15561.05,14662.11,15805.761733124313,15029.212266875686,67.73290852234896,0.3253612777824877,4.37,68.74,4.3235,49064.3,1007.4,3273.58,4509.37,148.6,237.31,299.72,24.11,144.0,226.36,430901.0,558.92,167.48,372.63,1819.5
148568000.0,15331.743799999998,15461.831753420125,0.010159376615467548,15620.85,14713.73,15802.281883637657,15040.061116362347,47.30518365945766,-1.0105931517055966,4.184,67.42,4.252,46831.6,978.5,3093.54,4469.91,147.54,233.72,299.09,23.55,141.44,220.68,429715.0,550.12,165.8,364.38,1795.2
174490000.0,15311.9346,15447.537637509336,0.010134886872973746,15652.86,14820.75,15802.66142761898,15043.605572381024,42.076096214596085,-0.4651976102197142,3.897,68.36,4.27,48994.5,996.5,3228.15,4496.19,148.36,237.07,302.01,23.775,142.08,222.13,432354.0,547.58,164.96,368.39,1791.0
148568000.0,15292.163399999998,15433.713385584822,0.010113869805337319,15604.25,14897.13,15802.727045694159,15047.649954305842,42.12787547092414,-1.3069169496916944,3.896,67.54,4.26,47714.7,1013.0,3173.26,4486.23,149.62,236.16,302.62,23.894,141.26,217.93,430700.0,553.41,165.29,365.51,1808.5
164190000.0,15275.5298,15415.114403187157,0.009973772082370444,15611.57,14766.75,15795.29295029427,15068.715049705732,45.88055490242183,-1.9719157408207622,3.945,65.64,4.221,49539.7,1015.9,3319.49,4479.54,149.71,235.43,304.65,23.656,140.04,219.58,425000.0,553.33,163.29,363.35,1806.3
176440000.0,15257.9314,15365.49218731221,0.01028992908500289,15582.51,14674.15,15784.227472170269,15086.260527829732,33.22639195486876,-3.5794736552936746,3.851,62.32,4.1255,49324.0,995.7,3284.21,4441.67,148.19,226.75,304.36,23.112,137.43,208.16,430007.0,546.88,160.0,359.37,1784.0
186790000.0,15238.5044,15299.098004648793,0.010145048532113793,15605.09,14472.12,15801.403009065076,15061.259990934925,28.37134273326278,-4.295752759664828,3.83,63.69,4.0405,46755.9,972.8,3184.82,4405.8,146.7,224.49,296.77,23.23,135.68,197.98,428994.0,543.71,159.39,355.12,1783.1
152360000.0,15218.653400000001,15231.224465472056,0.009390930545487784,15432.95,14791.87,15856.750443646724,14958.357556353276,18.81491994500381,-4.8275093408286285,3.852,65.46,4.117,44723.8,998.6,3016.91,4400.27,146.36,229.66,290.73,23.422,135.45,190.4,430651.0,521.87,160.06,355.45,1784.4
159610000.0,15203.146799999999,15196.086855399433,0.009448986174131402,15278.52,14689.62,15862.544480233108,14901.255519766892,24.51379839334902,-3.720068204673066,3.837,66.59,4.2015,44691.6,996.2,3014.58,4448.08,150.19,221.9,293.08,23.659,136.66,194.58,435610.0,518.91,162.1,358.45,1787.8
157030000.0,15193.994400000001,15187.576569953366,0.009554036482891973,15368.92,14752.89,15852.39292991232,14875.131070087678,30.578963736072012,-2.9754394239315474,3.946,67.29,4.32,45996.3,1023.1,3147.65,4479.66,151.12,228.72,294.6,23.791,138.31,199.5,435370.0,517.92,164.95,366.56,1789.8
148568000.0,15185.538199999999,15179.74632842208,0.009556287504112582,15357.68,14770.3,15850.350766154572,14852.55123384543,31.64765635425907,-1.9197237080402663,3.861,68.44,4.3825,47809.1,1028.2,3322.43,4468.0,149.1,239.06,292.85,23.779,137.73,201.88,433124.0,515.92,164.7,363.18,1778.2
