S&P_500_Price_MA_50,S&P_500_Price_EMA_12,S&P_500_Price_Volatility_30,S&P_500_Price_Lag_7,S&P_500_Price_Lag_30,S&P_500_Price_BB_Upper,S&P_500_Price_BB_Lower,S&P_500_Price_RSI_14,S&P_500_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
4511.0766,4735.272380856809,0.011994076408758486,4793.54,4521.54,4929.269331583222,4426.748668416778,58.69587870577802,1.0425441841172223,3.731,73.79,4.3895,50801.0,972.2,4110.14,16308.21,176.28,355.67,334.69,22.94,146.92,296.4,444654.0,614.09,171.07,335.24,1811.7
4519.4502,4729.3166299557615,0.011939382238768515,4796.56,4483.87,4909.6629914768155,4474.998008523185,45.691973969631256,0.010860191011596854,3.976,72.76,4.389,48599.7,963.7,3979.54,16180.14,175.64,336.29,333.2,22.819,146.41,294.0,444588.0,614.24,171.04,330.45,1802.2
4529.022400000001,4716.995609962567,0.012119885606624971,4766.18,4500.54,4874.344837558125,4535.446162441876,41.59557661927331,-1.0924183824123856,3.869,71.12,4.3425,48902.0,924.4,4016.59,15986.28,172.99,312.84,327.29,22.529,143.47,290.75,443000.0,604.92,170.42,334.2,1788.7
4536.361,4694.076285352941,0.012542395262266746,4778.73,4477.44,4858.1218774259205,4560.198122574079,37.77347392583035,-4.704665028350641,3.834,68.23,4.29,46895.2,922.6,3938.8,15627.64,169.75,299.98,319.91,22.291,141.61,277.19,437445.0,593.74,167.08,325.45,1794.6
4542.1964,4682.778395298643,0.011867573954149462,4793.06,4589.32,4844.729639650941,4582.378360349059,43.926139791433236,-3.6676284670680626,3.69,70.86,4.2925,46172.2,932.9,3878.29,15801.46,171.14,310.86,323.8,22.533,141.73,278.01,443304.0,586.73,170.02,333.79,1804.9
4548.3,4680.6078729450055,0.011862602389361088,4786.36,4546.54,4844.572087596708,4583.117912403291,47.22379948085658,-2.0458732150275494,3.766,72.38,4.3025,47628.2,927.1,3956.62,15863.94,172.26,308.97,324.9,22.485,144.45,283.87,454550.0,591.06,168.87,334.9,1798.2
4554.766,4685.105123261159,0.01185299268010906,4791.19,4515.55,4844.577132035605,4588.194867964396,50.87398067049232,-1.44159640741367,3.802,70.87,4.1805,48871.5,894.1,4019.24,16289.59,179.3,325.33,334.65,21.545,146.44,304.59,443702.0,605.04,173.31,341.66,1764.5
4561.3226,4677.256642759442,0.01171791490076736,4725.78,4431.85,4844.995682610898,4578.550317389102,34.44541995902841,-3.3166703525513985,3.747,70.73,4.255,48366.5,911.0,3861.55,15914.9,174.33,319.5,328.34,21.924,143.91,283.37,446104.0,597.99,169.09,333.74,1772.3
4567.2298,4676.009466950297,0.010738222162620206,4696.56,4326.5,4844.150740004826,4575.003259995173,38.302209001266924,-2.4488337692944118,3.794,71.29,4.2815,46703.6,924.9,3781.94,16082.55,175.74,322.14,339.4,22.328,145.83,281.61,437730.0,604.56,169.57,334.49,1788.3
4573.7778,4681.549548957943,0.01079414765539549,4649.23,4349.93,4844.9604497457385,4578.366550254263,45.13893875206435,-1.6524078569207012,3.925,71.67,4.285,47137.2,935.1,3903.48,16331.98,179.45,339.01,342.54,22.195,148.0,301.98,435000.0,611.66,172.21,329.75,1784.8
4581.352800000001,4679.3803875797985,0.011020093562487924,4568.02,4356.45,4845.072971315935,4577.297028684064,40.55508402648112,-1.2342935980938607,3.814,70.94,4.332,47596.6,938.6,4107.69,16149.57,174.56,334.6,333.1,22.013,147.64,304.9,428402.0,611.0,174.17,329.82,1776.7
4590.867,4682.738789490599,0.010899969211723225,4620.64,4410.13,4845.228018608772,4577.6579813912285,42.453124743233666,0.09900863610812216,3.815,72.36,4.3925,50473.9,957.0,4435.74,16394.34,175.08,356.32,334.97,22.432,148.19,318.26,427405.0,628.08,176.16,330.56,1785.5
4597.6246,4683.355898799738,0.010904966509176649,4668.67,4397.93,4844.915362304125,4576.587637695876,41.91857729315747,0.8070153552308668,3.708,72.05,4.339,50595.2,951.0,4307.08,16325.66,171.18,350.58,334.92,22.523,147.27,324.27,429830.0,625.58,176.16,322.81,1784.7
4601.8528,4669.25037590747,0.011155189273972929,4709.84,4482.73,4838.909195726982,4562.406804273019,35.88048801200219,0.5177297822688942,3.657,69.49,4.3375,50562.1,937.4,4353.31,15846.16,165.32,336.34,326.19,22.263,143.15,300.37,426200.0,612.69,171.37,317.87,1779.5
4603.1212000000005,4649.124164229397,0.011204222892957886,4634.09,4532.76,4836.130667820485,4539.372332179516,36.509353802727695,-1.7791907614529645,4.132,66.26,4.266,53631.5,927.1,4219.3,15712.04,161.84,338.32,323.01,22.481,142.0,306.93,418676.0,602.13,169.49,306.84,1783.9
4605.2418,4638.043523578721,0.009965401607891862,4669.15,4662.85,4829.700034481134,4526.894965518865,41.51345514478135,-1.9613722966069558,4.056,66.5,4.2995,56496.0,934.0,4512.9,15990.76,163.76,361.53,329.49,22.316,142.97,321.26,420566.0,616.47,171.87,310.39,1762.7
4607.4692,4618.8122122589175,0.010262684936507565,4712.02,4659.02,4825.6543139622645,4504.371686037735,40.5495801818056,-4.178485893363682,4.258,65.57,4.247,57210.3,936.6,4583.28,15877.72,164.77,365.0,330.08,22.339,141.05,314.35,415660.0,617.77,172.19,310.6,1784.3
4610.4364000000005,4610.8411026806225,0.010142472929003797,4667.45,4726.35,4808.106692492348,4499.313307507652,49.92643877109474,-1.4477491805295117,4.567,66.18,4.2805,56882.9,929.2,4628.9,16135.92,165.3,381.59,330.59,22.815,141.9,326.76,416876.0,641.9,175.35,324.46,1776.5
4613.4606,4617.676317652835,0.010797409851201215,4701.21,4713.07,4788.412481416471,4505.898518583529,52.375334385074424,-0.29727038111859727,4.854,69.95,4.3415,57794.8,966.4,4443.22,16399.24,160.24,379.0,336.63,22.852,145.53,333.76,425260.0,663.84,178.08,338.03,1785.2
4615.7462,4630.566114937014,0.01082533243680704,4686.75,4670.29,4769.641651991012,4515.696348008988,52.254817015307175,-0.22410770752246956,5.068,78.39,4.4645,57171.7,977.4,4273.54,16367.81,161.94,372.0,337.91,23.496,146.12,326.74,433333.0,658.29,179.02,341.06,1784.3
4619.1294,4639.817481869782,0.010832934559549876,4591.67,4677.02,4763.962074004217,4517.867925995783,48.62638151284625,0.4981306709231026,4.967,78.5,4.4235,57573.2,966.1,4340.23,16306.72,161.41,369.68,337.68,23.435,145.78,317.46,434921.0,654.06,179.0,337.25,1783.8
4623.111000000001,4646.453253889816,0.010811980431415612,4538.43,4696.05,4762.130987661283,4518.338012338718,53.88579608716395,-0.38841064321738505,4.789,76.75,4.3975,56308.8,1016.7,4086.95,16380.98,161.02,385.62,339.83,24.297,146.3,319.56,430100.0,659.2,178.63,341.01,1806.3
4627.0594,4654.377368675998,0.010826863580613535,4577.1,4700.58,4767.2432481384285,4518.098751861572,52.36671321777707,0.23918493625647574,5.065,76.1,4.4,58083.4,1037.6,4295.43,16573.34,160.55,379.02,343.11,24.781,148.93,329.85,423374.0,678.8,183.83,345.3,1851.6
4631.6434,4662.417773495075,0.01017497431519691,4513.04,4793.54,4772.093803996275,4527.110196003727,49.531734150332476,2.503882029849702,4.902,79.01,4.305,56955.3,1057.5,4001.87,16482.97,157.87,365.46,341.27,24.9,149.84,316.75,422702.0,682.02,184.8,338.69,1861.4
4633.6304,4666.456577572756,0.010189440806762182,4567.0,4796.56,4775.886633915921,4530.12036608408,51.936626145365615,3.310395885801909,4.816,78.36,4.268,60367.8,1070.1,4290.88,16308.07,153.49,363.0,339.12,25.167,148.05,292.61,426198.0,691.69,177.45,340.77,1870.2
4636.7176,4671.755565638486,0.010149905583593317,4655.27,4766.18,4779.196787720052,4530.033212279947,49.970550795128496,2.7047693954687313,5.177,80.76,4.3545,60089.1,1075.6,4208.16,16309.77,151.0,351.58,339.51,24.944,147.88,302.03,427702.0,687.4,177.03,342.96,1854.1
4640.062800000001,4673.456247847949,0.010151883007849253,4701.46,4778.73,4775.893950459686,4530.6330495403145,49.62827383198736,3.7617659050219077,5.017,80.88,4.4005,63597.9,1097.8,4562.98,16189.11,150.0,337.8,336.07,25.105,148.45,300.25,429302.0,679.33,177.28,347.56,1866.6
4645.0828,4674.901440486727,0.010129725463005348,4690.7,4793.06,4778.665286757034,4532.7377132429665,60.48238756552932,2.536676155025197,4.791,80.79,4.447,64134.5,1090.1,4667.31,16199.89,149.99,344.47,336.72,25.346,148.68,303.9,431575.0,682.61,176.26,340.89,1868.5
4651.5382,4670.958141950307,0.01019754757862763,4682.95,4786.36,4777.534877691098,4531.880122308903,63.34585560853443,-0.12888618705252375,5.149,81.59,4.398,64806.7,1095.5,4720.87,16032.47,147.87,354.5,332.43,25.301,145.77,303.9,429202.0,657.58,173.62,327.74,1863.9
4657.4738,4667.227658573337,0.01019135856205643,4697.96,4791.19,4771.290281211785,4531.593718788215,59.17974416457861,-1.164531868823726,4.88,81.34,4.323,64932.6,1077.9,4634.03,15985.57,147.92,355.98,330.8,24.772,145.89,294.59,430602.0,646.91,174.1,327.64,1848.3
4664.0498,4670.000326485131,0.010036096963538436,4706.64,4725.78,4772.942755145582,4531.721244854419,74.34889573848372,-0.1161873494361143,4.979,84.15,4.3725,66904.4,1062.4,4731.83,16219.93,150.81,341.17,335.95,24.318,148.92,306.57,431680.0,655.99,178.81,335.37,1830.8
4669.881200000001,4674.877199333572,0.009994063976342471,4688.67,4696.56,4773.009252061217,4531.703747938783,71.30520055675058,0.40038864391036544,5.427,81.93,4.3945,67527.9,1061.1,4808.38,16336.03,150.44,387.65,336.99,24.542,149.03,308.04,435200.0,651.45,174.45,338.62,1828.0
4675.8732,4678.362245589946,0.009810992911129442,4700.9,4649.23,4774.289233554336,4531.501766445664,59.10697353676394,-0.00915290892217202,5.516,81.27,4.3355,60974.3,1036.9,4475.0,16359.38,151.28,407.36,336.06,24.157,148.85,297.52,434000.0,645.72,175.95,341.13,1816.8
4679.8198,4678.623438576108,0.009253284620572465,4682.81,4568.02,4775.7226737375795,4538.9073262624215,44.736842105263236,-0.5647340778134669,5.716,78.81,4.309,61412.6,1030.3,4535.11,16346.24,150.96,409.97,336.44,23.911,148.27,298.01,433102.0,668.4,173.85,335.85,1793.5
4682.376,4675.845986487477,0.009070931502606815,4682.85,4620.64,4767.777500215406,4559.066499784595,42.894873366976334,-0.5993170771242284,5.67,80.86,4.309,62918.5,1023.3,4602.21,16144.5,151.49,404.62,334.0,23.231,146.6,265.98,435020.0,688.29,169.2,331.62,1763.9
4681.732,4668.892757797095,0.00894600477698985,4649.27,4668.67,4763.655929764342,4568.543070235657,38.83432963279244,-1.4943946903784422,5.542,83.91,4.3515,63221.7,1040.3,4586.06,15972.49,150.02,390.67,333.13,23.507,145.43,264.01,434245.0,677.72,165.64,328.08,1789.4
4680.825,4660.396948905234,0.008799583716898011,4646.71,4709.84,4742.2458704261835,4600.016129573817,32.15480374306638,-1.4764639180321337,5.186,84.05,4.379,60915.3,1068.1,4320.85,15905.28,148.96,402.86,329.37,24.073,143.5,258.27,430944.0,681.17,165.91,329.98,1795.8
4678.4056,4651.932802919814,0.008308429831097277,4685.25,4634.09,4733.623696566518,4612.476303433482,28.526592586309107,-1.6543344330909648,5.426,83.57,4.359,62242.8,1021.7,4413.7,15850.47,149.8,371.33,331.62,23.949,148.05,255.67,432902.0,690.31,168.62,323.57,1783.9
4676.0726,4643.392371701381,0.00818344694317348,4701.7,4669.15,4739.406900429899,4600.808099570101,29.66000793755775,-1.1367375953644454,5.782,82.81,4.4275,60582.5,1025.3,4284.9,15778.16,152.57,359.01,324.35,24.12,145.85,249.41,436250.0,674.05,172.33,316.92,1802.6
4673.700400000001,4629.282776055014,0.00814109553072782,4697.53,4712.02,4748.128516470507,4577.108483529492,21.22415921012032,-2.045102879241434,6.202,82.66,4.3895,58438.1,1019.3,3921.93,15598.39,148.85,345.95,323.17,24.191,146.22,244.51,433050.0,662.92,169.62,312.22,1798.8
4671.6558,4620.89927204655,0.00805992799406165,4680.06,4667.45,4749.712682413561,4563.933317586438,29.564888384411518,-2.3576116535937275,5.882,84.65,4.486,60310.8,1032.9,4129.51,15559.49,149.32,339.48,310.11,24.088,139.31,247.17,437890.0,668.52,168.8,315.81,1793.4
4669.0644,4612.527076347081,0.007923422919977715,4660.57,4701.21,4751.300433190539,4550.698566809461,28.653190006236755,-2.875981028138763,5.898,83.76,4.528,63067.0,1063.8,4219.92,15514.19,148.64,341.62,308.13,24.592,137.45,231.66,436401.0,671.66,166.02,328.69,1806.8
4665.9508,4602.122910755222,0.007944468782695642,4630.65,4686.75,4751.602302182895,4535.090697817104,29.972752043596543,-3.249154342814209,5.28,83.76,4.498,60690.3,1052.1,3970.94,15355.07,148.69,303.23,309.16,24.449,137.57,227.26,435722.0,664.78,166.78,324.61,1796.3
4661.0756,4594.070155254419,0.007064103346735143,4613.67,4591.67,4747.127996137013,4523.879003862987,31.564532694282676,-2.783724994978709,5.115,82.5,4.5585,62210.2,1049.7,4054.16,15489.59,149.48,298.0,310.76,24.17,141.89,226.92,431680.0,653.16,171.75,341.88,1781.9
4655.8682,4585.165515984509,0.006756860206871933,4605.38,4538.43,4744.912217597983,4510.846782402017,18.676977389257658,-2.6687722746359333,5.17,83.87,4.7345,65979.1,1052.3,4159.89,15388.71,149.26,288.6,307.41,24.445,141.77,221.03,432495.0,625.14,170.75,340.78,1784.9
4650.937199999999,4575.083128909969,0.006591330874307956,4596.42,4577.1,4740.039708710935,4497.592291289066,11.75803402646497,-2.397503590208705,5.088,82.96,4.703,64278.5,1047.1,3876.78,15410.72,148.76,288.09,308.23,23.883,143.24,222.9,428105.0,639.0,172.21,339.99,1770.5
4645.0922,4561.451878308435,0.006219246544777857,4551.68,4513.04,4739.8207539425775,4478.178246057422,10.481968318166423,-2.756807487314883,4.989,82.44,4.7255,62056.3,1037.9,3747.6,15300.89,146.55,290.04,307.29,23.264,142.78,222.22,426189.0,637.97,172.34,335.34,1765.7
4638.658399999999,4547.593127799445,0.005803655611405485,4574.79,4567.0,4738.007014154402,4458.843985845597,10.57543355877121,-2.909857601327148,5.41,82.28,4.7295,61672.5,1058.9,3866.9,15146.92,144.84,281.01,304.21,23.349,141.37,218.62,427701.0,628.29,170.45,324.76,1768.3
4631.6958,4530.768031214915,0.0045390323053651005,4566.48,4655.27,4742.381061834893,4433.365938165106,10.056769186547797,-3.4415914994713415,5.687,81.31,4.6315,57345.8,1052.3,3790.41,15052.42,143.76,272.77,302.75,23.477,141.15,217.46,423648.0,633.8,164.99,328.53,1797.9
4623.148,4505.080641797236,0.00481435632920487,4544.9,4701.46,4755.03325751937,4392.42274248063,8.670197936994654,-4.1277066929133905,5.59,80.44,4.516,57380.1,1024.2,3607.28,14774.6,140.91,270.36,296.31,23.17,137.58,209.39,418402.0,629.76,164.21,324.54,1794.7
4615.6452,4481.320543059201,0.004815241901777271,4549.78,4690.7,4755.874870084017,4358.120129915982,8.774019623209256,-4.899678455185919,5.505,80.64,4.3255,56015.9,1011.7,3489.9,14662.11,141.51,268.57,292.88,22.514,136.45,206.71,419596.0,624.94,162.37,323.77,1759.3
4608.937800000001,4462.838921050093,0.00489667429182119,4536.19,4682.95,4744.899406977409,4335.044593022591,11.996140318112253,-4.49558522100173,5.345,80.52,4.3665,57477.3,1006.9,3545.06,14713.73,142.81,263.98,294.23,22.665,138.91,206.95,423000.0,627.04,162.31,325.45,1755.7
4603.7804,4451.8421639654625,0.005085407169246421,4519.63,4697.96,4725.740285466758,4323.586714533243,20.06248540060716,-3.3782921516425035,5.565,79.35,4.2755,53914.7,1028.2,3559.42,14820.75,142.9,261.83,294.85,22.705,139.79,208.31,427765.0,632.66,164.43,330.05,1757.4
4600.4152,4443.829523355392,0.005087226553493064,4486.48,4706.64,4705.084693000127,4316.2123069998715,25.18782256483955,-3.2973022871435442,5.677,78.3,4.2435,53783.9,985.3,3586.0,14897.13,143.29,264.54,294.85,22.658,139.23,210.75,425431.0,631.85,165.12,329.22,1759.2
4595.2734,4431.478827454563,0.005197228867500507,4471.37,4688.67,4687.3706417142785,4304.224358285721,16.915173537150736,-3.805837057089745,5.675,77.43,4.1475,55323.2,977.2,3575.41,14766.75,142.0,260.92,293.11,22.532,137.57,207.0,421900.0,639.1,163.1,333.64,1761.8
4588.8144,4418.285161692322,0.0051188099144474156,4438.23,4700.9,4673.277274167837,4289.824725832162,16.425355882710818,-3.8478813531196088,6.312,78.93,4.1925,51469.3,959.8,3517.26,14674.15,141.11,260.2,288.76,22.608,136.02,204.51,418539.0,634.81,161.05,332.96,1760.9
4580.6268,4400.158213739657,0.005310712221656326,4363.8,4682.81,4663.261950446983,4268.519049553016,15.321756894790624,-4.146234910219137,5.766,77.62,4.2385,49227.3,961.6,3382.9,14472.12,139.14,260.51,283.11,22.644,133.66,197.32,412540.0,603.35,159.49,326.23,1767.6
4575.086,4393.526180856633,0.0060444075585505625,4350.64,4682.85,4645.056945774271,4261.891054225729,26.15613014969692,-2.5567108067549693,5.619,75.88,4.1885,48146.0,973.6,3309.13,14791.87,142.65,258.41,289.1,22.536,136.54,207.42,414878.0,613.15,164.16,343.01,1758.4
4567.8538,4380.29753764792,0.00620523757755696,4361.19,4649.27,4628.7859152395295,4249.274084760472,24.021178448883163,-2.9446423461605087,5.867,75.03,4.089,43823.3,962.4,3000.59,14689.62,141.5,258.49,281.92,22.047,133.68,207.16,411379.0,610.34,164.25,339.39,1757.0
4560.8026,4377.091762625163,0.006746453101819967,4391.36,4646.71,4614.566819169249,4244.27118083075,33.15524893254528,-0.09945460378569804,5.477,74.83,4.199,41536.8,947.0,2851.5,14752.89,142.83,260.44,284.0,21.485,134.35,205.17,417165.0,599.06,165.06,339.61,1722.9
4554.5062,4373.328414528984,0.006456423597981439,4399.76,4685.25,4593.103939505649,4243.518060494351,35.0983055376189,0.04574039681517483,5.841,75.29,4.2485,41022.3,961.3,2807.28,14770.3,141.91,259.19,283.52,22.467,135.83,206.99,416580.0,583.85,165.8,340.65,1737.5
4549.3442,4384.0640430629865,0.007662563805861322,4363.55,4701.7,4573.077037574083,4251.207962425917,47.305902989627796,1.8783864037109188,5.706,75.45,4.291,42172.6,977.8,2926.24,15204.83,145.37,263.79,294.17,22.694,141.07,216.6,420791.0,592.64,170.29,353.58,1752.0
4544.7188,4395.051113360989,0.007707744961739107,4345.72,4697.53,4557.673909703364,4257.669090296635,51.712294772785924,1.4601399110981461,5.14,73.98,4.2845,42819.9,976.3,2928.57,15329.68,146.92,258.13,299.35,22.425,142.21,220.81,418101.0,592.39,171.28,352.96,1751.7
4541.865,4403.347865151606,0.0076987065513549465,4300.46,4680.06,4538.65159778348,4266.611402216521,59.77328009546095,1.1186973834936387,4.976,73.3,4.231,44869.2,995.4,3152.92,15316.58,146.83,251.21,299.56,22.679,141.22,224.82,418390.0,593.26,170.8,345.96,1749.8
4539.0091999999995,4402.162039743666,0.007916037783567623,4357.05,4660.57,4516.221063713734,4274.986936286266,54.727288007395586,0.735410388330604,4.805,72.23,4.252,43551.6,999.8,3077.78,15176.51,145.85,250.65,298.58,22.907,140.28,219.41,412081.0,590.65,169.0,343.21,1778.8
4534.5508,4394.7801874754105,0.007993821359234326,4307.54,4630.65,4494.023457231419,4280.639542768579,49.3085011936,0.1946743002310347,4.805,70.56,4.126,40651.3,950.8,2761.52,15027.77,143.43,246.46,294.8,22.611,139.03,212.46,412802.0,573.14,167.18,357.48,1778.2
4531.4446,4389.080158633039,0.008003842626399674,4359.46,4613.67,4477.45275863665,4284.335241363348,46.49869859448203,1.3317180022602182,4.985,70.29,4.1135,42870.6,899.4,2976.05,15012.18,142.94,243.39,294.3,22.204,138.72,211.13,416000.0,575.43,167.79,355.7,1763.8
4528.7644,4395.835518843341,0.008733616042277934,4352.63,4605.38,4469.286165364263,4288.663834635738,53.03686644367674,1.7429223901492819,5.105,71.97,4.2445,47282.8,932.6,3398.65,15333.47,146.06,253.16,299.87,22.337,140.8,219.0,416400.0,589.35,173.13,364.72,1751.4
4525.1342,4407.82390055975,0.008936882776061472,4443.11,4596.42,4477.16227517296,4284.3407248270405,59.988761397212116,3.858815008102079,5.335,72.61,4.28,47748.0,925.6,3569.43,15515.91,148.79,252.33,305.22,22.794,143.61,222.42,419120.0,586.5,174.41,373.06,1756.7
4520.719,4419.035608165942,0.008786857297860681,4455.48,4551.68,4492.3972036638515,4280.79579633615,62.48012130626131,2.781078390442837,5.46,72.61,4.404,48130.6,932.9,3611.9,15503.53,149.03,251.94,304.82,23.801,144.43,223.41,419785.0,582.87,173.79,373.92,1794.8
4515.7660000000005,4422.730129986567,0.008837049063419858,4448.98,4574.79,4498.467463986125,4283.966536013874,63.37190764671686,2.0773647197211753,5.26,70.46,4.319,47077.5,941.1,3428.87,15382.9,148.12,248.16,299.79,23.885,142.54,222.42,416996.0,577.76,172.5,374.4368,1807.1
4511.4816,4429.807033065556,0.008919392526491963,4395.64,4566.48,4508.200495264561,4284.987504735439,61.11774778003424,0.5766231310950998,5.231,70.45,4.365,44949.5,960.2,3284.52,15434.5,149.55,247.67,296.99,23.796,142.33,221.52,420801.0,589.29,172.86,374.4368,1794.4
4506.694,4434.2336433631635,0.008892243793207584,4354.18,4544.9,4514.896623169403,4285.013376830597,66.31453877727381,0.0695772397137917,4.938,69.72,4.45,44842.8,959.6,3207.27,15440.75,148.97,245.42,295.71,23.9,140.88,224.78,417954.0,598.72,173.46,374.4368,1792.1
4502.4268,4443.317698230369,0.009019267189625563,4357.73,4549.78,4526.913853796458,4282.3481462035425,65.0130138215761,0.9957338536024096,5.031,68.14,4.284,46385.6,977.5,3423.51,15561.05,154.07,251.62,297.25,24.177,143.54,221.77,420285.0,597.54,174.21,374.4368,1800.0
4498.9348,4454.20266773339,0.00905036967837963,4432.99,4536.19,4542.083003409936,4282.230996590064,67.56156992428865,2.6942606764885024,4.914,69.3,4.2325,46061.4,979.1,3495.1,15620.85,155.11,251.29,300.21,24.056,143.69,223.39,420719.0,606.05,176.28,374.4368,1793.5
4495.6254,4466.699180389791,0.009067100588640886,4473.76,4519.63,4558.6530670722,4284.631932927799,61.82013725289373,4.162666678915428,4.712,69.29,4.331,49999.0,1024.5,3936.29,15652.86,154.3,244.52,301.14,24.802,143.74,228.43,424201.0,590.53,173.9,374.4368,1833.7
4492.708199999999,4477.506998791361,0.008956058161294642,4480.7,4486.48,4567.223061403123,4299.710938596876,60.72905417862892,4.112691699577531,4.641,69.99,4.2995,49274.3,996.9,3786.19,15604.25,153.65,244.13,301.15,23.918,143.29,223.96,428640.0,588.55,173.16,374.4368,1811.5
4489.533,4484.673614361921,0.008948822723516292,4443.05,4471.37,4576.34240902128,4307.295590978721,59.72851850892433,2.0550463682525777,4.615,68.59,4.274,48819.4,1002.4,3832.73,15611.57,152.51,244.7,301.83,24.221,145.22,224.41,430000.0,582.07,173.95,374.4368,1816.0
4487.0012,4490.520750613933,0.008827364688171016,4468.73,4438.23,4575.823283715003,4329.328716284997,69.01227177491782,1.0934873573906545,4.377,68.5,4.37,47130.4,1016.9,3430.74,15582.51,151.83,245.24,301.88,24.006,144.7,223.85,429900.0,569.19,173.54,374.4368,1818.1
4484.6428000000005,4496.408327442558,0.008190085701844013,4458.58,4363.8,4580.5646568314905,4341.520343168509,79.22343096234331,1.0732698015935016,4.305,69.21,4.371,46992.7,1004.9,3225.67,15605.09,153.12,243.64,303.59,24.006,144.59,226.88,429720.0,566.18,171.08,374.4368,1812.2
4481.1252,4498.402430912934,0.00821629853444935,4493.28,4350.64,4578.6258574217145,4359.1331425782855,74.09891297438199,1.4926683246868633,4.37,68.74,4.3235,49064.3,1007.4,3273.58,15432.95,148.6,237.31,299.72,24.11,144.0,226.36,430901.0,558.92,167.48,372.63,1819.5
4476.4894,4494.018980003251,0.008411180968155447,4514.07,4361.19,4579.293431368484,4361.145568631517,56.620758912560134,0.026405712585009233,4.184,67.42,4.252,46831.6,978.5,3093.54,15278.52,147.54,233.72,299.09,23.55,141.44,220.68,429715.0,550.12,165.8,364.38,1795.2
4472.4626,4494.352983079674,0.008387472562428434,4535.43,4391.36,4581.689605033844,4362.8203949661565,54.24280255740922,0.84354211430544,3.897,68.36,4.27,48994.5,996.5,3228.15,15368.92,148.36,237.07,302.01,23.775,142.08,222.13,432354.0,547.58,164.96,368.39,1791.0
4468.585999999999,4493.103293375109,0.008402783028075197,4536.95,4399.76,4583.151418020554,4365.083581979445,51.034224798952636,-0.15690097211836784,3.896,67.54,4.26,47714.7,1013.0,3173.26,15357.68,149.62,236.16,302.62,23.894,141.26,217.93,430700.0,553.41,165.29,365.51,1808.5
4464.9654,4491.016632855862,0.008244890851503232,4524.09,4363.55,4580.898641030571,4375.726358969429,57.71817758788446,-0.7649416158810096,3.945,65.64,4.221,49539.7,1015.9,3319.49,15312.82,149.71,235.43,304.65,23.656,140.04,219.58,425000.0,553.33,163.29,363.35,1806.3
4461.185799999999,4483.4248431857295,0.00837367543996119,4522.68,4345.72,4569.185765211549,4396.188234788451,44.5570842384746,-2.0672791774980603,3.851,62.32,4.1255,49324.0,995.7,3284.21,15092.57,148.19,226.75,304.36,23.112,137.43,208.16,430007.0,546.88,160.0,359.37,1784.0
4457.0284,4471.482559618695,0.008276341556254478,4528.79,4300.46,4558.677534748808,4411.503465251192,40.37914691943128,-2.890708515632745,3.83,63.69,4.0405,46755.9,972.8,3184.82,14933.93,146.7,224.49,296.77,23.23,135.68,197.98,428994.0,543.71,159.39,355.12,1783.1
4452.9262,4460.526781215819,0.00794841391890231,4509.37,4357.05,4563.122258379583,4403.786741620416,31.028433892220463,-2.736903996162754,3.852,65.46,4.117,44723.8,998.6,3016.91,14857.92,146.36,229.66,290.73,23.422,135.45,190.4,430651.0,521.87,160.06,355.45,1784.4
4449.9594,4458.611891798,0.007853442338991087,4469.91,4307.54,4563.310300727325,4401.0306992726755,37.876171229101544,-1.6494644768146438,3.837,66.59,4.2015,44691.6,996.2,3014.58,15002.83,150.19,221.9,293.08,23.659,136.66,194.58,435610.0,518.91,162.1,358.45,1787.8
4448.518999999999,4461.850062290616,0.0076650315518122765,4496.19,4359.46,4563.26360155444,4400.973398445559,40.124659135177076,-1.0848372302535547,3.946,67.29,4.32,45996.3,1023.1,3147.65,15140.77,151.12,228.72,294.6,23.791,138.31,199.5,435370.0,517.92,164.95,366.56,1789.8
4446.383199999999,4462.7962065535985,0.0076790163536763325,4486.23,4352.63,4562.7297394065845,4404.0022605934155,38.21407815117425,-0.9174230546617368,3.861,68.44,4.3825,47809.1,1028.2,3322.43,15136.68,149.1,239.06,292.85,23.779,137.73,201.88,433124.0,515.92,164.7,363.18,1778.2
4444.2704,4462.495251699199,0.006705965338038627,4479.54,4443.11,4562.719076046095,4403.223923953904,38.97353648757008,-0.2029123628887297,3.933,69.09,4.35,44403.4,1020.1,3043.61,15088.98,148.89,240.75,289.81,23.116,137.19,199.05,436545.0,510.72,165.18,362.65,1751.8
4442.3264,4460.219059130091,0.006710081148192066,4441.67,4455.48,4563.019618166052,4401.835381833947,37.44221879815084,-1.078468659020193,4.059,69.25,4.36,45564.3,1017.9,3163.66,15027.76,145.86,235.94,286.95,23.488,136.28,196.99,438160.0,512.4,164.61,359.96,1753.3
4440.065799999999,4456.608434648539,0.0067199048484494015,4405.8,4448.98,4562.522079003609,4396.67992099639,34.830905135473586,-1.1029305229557917,4.089,68.29,4.346,45593.8,989.2,3140.71,15053.58,145.6,236.66,286.44,23.392,136.81,199.36,434610.0,515.84,166.03,361.13,1731.7
